@RELATION 6000 
  
@ATTRIBUTE appCatergry  {social_contact,navigation,message,game}  
@ATTRIBUTE time   numeric  
@ATTRIBUTE latitude  numeric  
@ATTRIBUTE longitude   numeric 
@ATTRIBUTE permission   {location,contact,phone,microphone} 
@ATTRIBUTE class {true,false}  

@DATA
message,15,38.72,106.44,contact,false
message,22,39.88,106.82,phone,false
game,21,38.88,108.46,contact,false
game,14,38.78,105.76,location,true
social_contact,17,36.32,108.88,microphone,true
message,19,39.72,108.0,location,true
navigation,15,39.18,109.13,phone,false
social_contact,18,39.17,109.67,contact,false
message,19,36.73,108.81,contact,false
message,23,36.21,109.38,phone,false
game,13,36.58,107.92,phone,false
game,23,38.53,107.09,contact,false
game,14,37.96,108.64,location,true
social_contact,19,37.34,107.75,contact,false
game,21,38.75,109.5,phone,false
message,20,37.03,106.8,microphone,true
social_contact,21,38.49,106.06,microphone,true
social_contact,18,36.29,108.64,microphone,true
navigation,18,36.94,106.81,microphone,true
game,14,38.33,109.11,location,true
social_contact,14,39.43,106.38,location,true
message,21,38.6,106.92,location,true
game,15,38.37,109.36,phone,false
navigation,19,38.42,106.15,location,true
social_contact,24,36.44,109.12,contact,false
game,12,36.82,106.74,contact,false
message,20,36.48,106.96,microphone,true
game,18,38.67,108.85,contact,false
navigation,20,36.71,106.27,phone,false
navigation,19,39.27,107.2,contact,false
message,20,37.8,108.57,microphone,true
social_contact,20,38.51,105.0,contact,false
message,16,39.52,106.06,phone,false
navigation,20,39.74,106.95,phone,false
message,23,38.98,106.29,microphone,true
game,22,38.84,109.56,location,true
message,21,36.96,107.49,location,true
navigation,23,36.5,107.89,contact,false
game,14,36.03,109.64,microphone,true
social_contact,17,37.57,109.95,location,true
game,22,37.54,107.79,phone,false
game,17,36.61,109.0,contact,false
social_contact,19,36.6,106.27,microphone,true
game,17,37.36,106.37,contact,false
message,13,36.6,108.02,contact,false
navigation,14,39.75,109.54,phone,false
social_contact,22,39.5,108.24,location,true
game,16,37.84,109.0,microphone,true
game,14,36.04,105.65,location,true
message,22,36.03,109.77,contact,false
game,21,38.08,107.07,phone,false
game,21,37.77,107.43,location,true
game,13,37.28,109.07,contact,false
message,15,36.69,107.48,location,true
social_contact,22,37.14,109.26,phone,false
navigation,12,36.67,105.92,microphone,true
social_contact,14,39.79,109.64,location,true
game,13,39.99,108.68,microphone,true
social_contact,16,36.67,107.58,phone,false
navigation,19,36.45,109.66,contact,false
game,12,36.79,105.8,contact,false
game,14,37.62,109.0,phone,false
social_contact,15,36.85,106.64,microphone,true
navigation,20,37.73,109.2,microphone,true
social_contact,18,39.28,106.2,phone,false
navigation,19,36.62,105.59,location,true
social_contact,15,36.62,109.79,microphone,true
social_contact,20,37.21,109.95,phone,false
message,20,38.15,109.73,location,true
navigation,16,37.13,107.49,microphone,true
navigation,18,36.93,109.67,location,true
game,18,38.15,105.62,phone,false
social_contact,17,39.38,107.66,location,true
game,14,38.63,108.92,contact,false
message,14,37.74,108.64,contact,false
social_contact,20,38.49,107.9,phone,false
game,16,38.42,108.55,location,true
social_contact,18,38.1,108.04,location,true
social_contact,19,38.57,107.13,location,true
navigation,12,39.05,107.79,microphone,true
navigation,14,36.69,105.12,contact,false
navigation,16,38.79,106.39,phone,false
navigation,17,36.92,106.79,location,true
navigation,17,39.05,107.44,phone,false
message,12,39.46,106.26,location,true
navigation,19,39.27,105.08,phone,false
message,22,36.98,105.21,location,true
game,20,38.99,107.83,microphone,true
message,15,37.71,107.37,microphone,true
navigation,15,38.26,107.91,contact,false
game,19,37.62,109.69,microphone,true
message,16,36.81,108.32,contact,false
message,15,39.07,106.53,location,true
game,24,38.06,108.54,microphone,true
navigation,21,39.11,108.07,contact,false
social_contact,16,38.18,109.38,contact,false
navigation,23,36.96,107.25,phone,false
message,17,38.64,109.4,contact,false
message,14,39.36,106.34,microphone,true
social_contact,12,38.55,107.14,microphone,true
game,13,36.35,107.99,contact,false
navigation,19,38.21,106.96,contact,false
navigation,16,39.09,105.83,location,true
message,20,36.66,105.15,contact,false
social_contact,14,36.27,106.71,microphone,true
navigation,20,39.67,109.23,location,true
message,20,36.37,109.9,microphone,true
game,17,37.57,109.35,microphone,true
social_contact,15,39.8,109.37,location,true
navigation,23,36.59,107.62,microphone,true
game,13,37.09,109.09,phone,false
social_contact,22,36.53,109.04,phone,false
social_contact,23,37.96,109.13,location,true
game,18,36.24,107.07,microphone,true
social_contact,16,37.95,109.47,contact,false
navigation,20,38.49,107.86,location,true
message,18,39.41,109.19,contact,false
social_contact,15,38.04,107.73,phone,false
social_contact,23,36.48,105.08,microphone,true
message,22,36.73,108.24,microphone,true
navigation,12,36.36,107.92,microphone,true
social_contact,14,37.29,109.3,microphone,true
game,12,37.62,108.92,microphone,true
message,22,39.75,108.5,location,true
social_contact,20,37.12,108.42,location,true
message,20,36.61,107.64,location,true
social_contact,16,37.42,107.33,microphone,true
social_contact,14,39.3,108.84,microphone,true
social_contact,14,36.92,107.66,location,true
game,22,36.68,107.42,contact,false
game,22,37.42,108.97,microphone,true
message,13,38.14,108.06,phone,false
navigation,18,39.88,106.46,microphone,true
game,21,37.49,107.05,microphone,true
navigation,23,36.75,108.35,phone,false
game,12,39.05,107.54,microphone,true
social_contact,13,36.24,108.75,microphone,true
social_contact,17,38.82,107.57,phone,false
game,15,37.12,108.18,location,true
game,15,38.72,109.48,location,true
message,21,37.33,109.44,location,true
social_contact,14,38.98,106.81,contact,false
message,12,37.22,108.13,location,true
navigation,20,38.77,107.04,contact,false
message,21,39.76,109.27,microphone,true
navigation,21,36.49,108.12,microphone,true
navigation,14,39.11,108.99,contact,false
message,22,39.07,106.22,location,true
navigation,22,36.8,107.06,location,true
social_contact,12,39.34,107.97,phone,false
social_contact,23,37.59,106.71,microphone,true
game,19,39.64,105.98,microphone,true
navigation,13,39.02,107.86,microphone,true
game,16,37.16,107.42,phone,false
game,12,38.01,109.29,location,true
social_contact,23,37.49,108.63,contact,false
social_contact,23,36.07,109.89,location,true
navigation,17,37.27,106.82,microphone,true
message,22,37.28,105.28,microphone,true
game,24,36.62,109.34,contact,false
navigation,16,38.06,109.18,microphone,true
game,22,36.53,106.36,phone,false
message,23,37.48,107.66,location,true
game,13,39.76,106.23,microphone,true
social_contact,24,39.08,109.89,microphone,true
social_contact,16,37.97,108.02,phone,false
social_contact,19,38.27,109.74,location,true
navigation,18,38.58,105.34,microphone,true
navigation,21,37.57,109.5,location,true
navigation,14,39.18,109.19,microphone,true
message,15,36.32,105.72,contact,false
game,21,38.25,105.54,microphone,true
message,13,39.41,109.54,location,true
game,12,37.13,108.36,microphone,true
message,24,36.72,107.25,phone,false
navigation,21,36.69,109.79,contact,false
social_contact,17,37.16,109.86,contact,false
social_contact,20,38.74,107.46,microphone,true
navigation,21,36.29,108.67,phone,false
social_contact,13,38.87,109.54,microphone,true
message,19,36.65,106.73,microphone,true
navigation,21,37.56,108.05,contact,false
navigation,18,38.12,109.73,phone,false
game,16,36.94,105.8,microphone,true
message,15,37.99,106.66,phone,false
message,16,37.95,107.44,contact,false
message,20,39.41,107.49,contact,false
game,12,37.41,105.17,contact,false
social_contact,20,36.12,107.04,location,true
game,22,39.72,105.02,location,true
game,15,39.22,108.4,microphone,true
message,22,36.36,108.09,microphone,true
message,14,39.81,108.06,phone,false
message,24,37.64,106.98,contact,false
game,13,37.13,107.82,microphone,true
social_contact,18,39.42,105.9,microphone,true
game,22,37.35,105.52,phone,false
game,24,37.29,108.13,microphone,true
navigation,21,37.57,107.59,microphone,true
game,14,39.65,108.17,microphone,true
game,13,39.95,107.17,microphone,true
social_contact,23,39.79,105.89,contact,false
game,23,38.97,108.48,contact,false
message,19,37.4,107.92,location,true
social_contact,22,37.26,105.04,contact,false
navigation,16,36.85,105.41,microphone,true
navigation,21,37.84,109.72,microphone,true
navigation,16,36.75,106.29,location,true
message,14,37.29,106.98,microphone,true
social_contact,19,36.2,108.03,contact,false
message,20,38.88,108.95,phone,false
message,17,39.22,109.26,location,true
social_contact,14,38.28,105.47,phone,false
game,20,39.98,106.37,location,true
message,20,38.28,109.18,phone,false
navigation,14,37.36,107.1,contact,false
game,23,37.42,108.41,location,true
social_contact,18,37.92,108.02,contact,false
social_contact,20,38.26,109.14,microphone,true
navigation,20,38.22,109.72,location,true
navigation,18,38.15,109.59,location,true
navigation,14,36.98,106.21,location,true
navigation,14,36.93,109.79,phone,false
game,24,36.34,106.19,location,true
message,13,38.6,108.66,location,true
social_contact,14,36.95,109.02,location,true
navigation,15,37.63,108.95,contact,false
navigation,23,37.95,106.44,contact,false
game,18,38.37,107.76,location,true
message,17,39.7,105.55,phone,false
game,17,38.92,109.41,location,true
message,21,37.38,105.67,phone,false
social_contact,18,39.38,105.28,contact,false
message,24,37.45,106.67,contact,false
message,12,36.34,107.97,location,true
social_contact,16,37.15,109.6,location,true
message,16,37.45,107.77,microphone,true
message,24,37.53,108.73,location,true
social_contact,21,39.32,109.19,contact,false
message,17,36.85,105.69,microphone,true
navigation,23,39.42,108.34,location,true
message,21,37.01,107.45,location,true
navigation,13,36.69,105.48,contact,false
social_contact,19,36.09,109.7,phone,false
message,18,38.01,105.66,phone,false
message,16,37.98,106.46,location,true
navigation,20,38.24,106.43,phone,false
game,14,37.75,109.02,contact,false
game,20,38.07,108.1,phone,false
social_contact,15,38.39,108.24,contact,false
message,14,39.96,105.92,contact,false
social_contact,18,37.01,105.92,microphone,true
social_contact,15,39.75,109.9,phone,false
game,13,39.71,109.6,microphone,true
social_contact,18,39.36,107.13,phone,false
navigation,22,36.83,108.35,location,true
message,12,36.95,107.1,location,true
message,15,37.33,109.19,contact,false
social_contact,22,39.98,108.93,contact,false
message,24,36.75,108.34,contact,false
game,13,38.96,107.6,phone,false
social_contact,16,37.84,109.99,phone,false
navigation,17,39.74,107.3,contact,false
navigation,17,39.59,105.91,phone,false
social_contact,19,39.67,109.85,microphone,true
game,13,36.24,109.35,contact,false
social_contact,13,38.64,108.84,contact,false
navigation,22,38.03,109.24,microphone,true
game,13,36.35,105.45,location,true
game,12,38.17,108.77,phone,false
social_contact,14,39.68,107.98,phone,false
navigation,14,37.89,108.69,microphone,true
game,15,39.7,106.53,location,true
game,15,37.22,107.05,phone,false
social_contact,12,36.58,109.33,microphone,true
navigation,12,38.77,108.81,phone,false
message,13,39.67,109.44,location,true
social_contact,13,36.05,105.54,contact,false
message,21,39.51,108.99,location,true
message,15,36.67,106.46,location,true
game,18,36.39,109.74,phone,false
message,20,39.53,109.19,microphone,true
social_contact,17,36.35,108.79,microphone,true
navigation,16,37.14,106.91,phone,false
social_contact,15,36.34,105.05,contact,false
game,19,38.9,108.23,microphone,true
message,16,36.88,109.72,microphone,true
social_contact,22,39.07,106.49,phone,false
navigation,14,37.72,109.45,microphone,true
navigation,17,37.93,108.98,location,true
navigation,13,36.93,107.49,location,true
message,12,37.06,108.87,contact,false
navigation,12,36.61,106.77,location,true
message,21,38.84,105.07,location,true
message,16,39.56,109.43,phone,false
social_contact,23,39.51,108.85,contact,false
navigation,17,36.38,106.41,location,true
message,21,36.86,107.35,contact,false
navigation,14,36.27,107.07,location,true
social_contact,18,39.68,107.38,phone,false
social_contact,12,38.7,107.65,location,true
navigation,18,39.54,106.42,phone,false
game,21,39.88,108.02,location,true
message,17,38.08,108.98,phone,false
navigation,20,36.08,108.97,location,true
navigation,24,38.0,107.16,location,true
navigation,19,38.58,105.2,location,true
message,17,36.87,106.19,contact,false
social_contact,15,38.39,109.59,location,true
message,22,36.24,109.49,microphone,true
navigation,20,38.5,105.94,microphone,true
message,13,39.74,108.97,contact,false
navigation,20,37.79,108.52,microphone,true
navigation,12,36.76,107.49,phone,false
social_contact,21,36.65,107.79,contact,false
message,20,39.91,107.05,phone,false
message,21,38.9,105.06,phone,false
game,21,38.77,108.98,phone,false
navigation,21,38.14,105.38,contact,false
game,19,36.59,105.63,location,true
social_contact,22,39.68,108.65,microphone,true
navigation,15,37.4,107.24,location,true
social_contact,13,38.71,108.85,location,true
game,23,39.78,108.13,location,true
navigation,19,37.48,106.87,microphone,true
message,20,36.65,109.99,contact,false
message,24,36.04,109.25,phone,false
navigation,17,37.39,106.53,microphone,true
navigation,18,38.36,108.61,location,true
game,21,38.9,109.66,phone,false
social_contact,14,37.62,107.85,microphone,true
message,16,38.28,109.35,microphone,true
social_contact,12,39.6,107.81,location,true
social_contact,22,36.9,105.45,microphone,true
game,16,36.96,109.51,phone,false
social_contact,17,39.35,105.94,microphone,true
message,13,36.91,105.28,phone,false
navigation,17,39.67,109.28,contact,false
game,19,36.28,106.73,phone,false
navigation,18,37.11,108.88,contact,false
game,19,39.29,108.83,microphone,true
social_contact,19,38.8,105.01,phone,false
game,16,38.39,105.03,microphone,true
message,18,36.04,106.38,contact,false
game,14,39.54,107.54,microphone,true
social_contact,12,38.5,107.4,location,true
message,14,38.35,108.64,microphone,true
social_contact,24,37.28,108.0,location,true
social_contact,13,37.75,108.38,contact,false
navigation,13,36.79,109.84,phone,false
message,22,38.23,109.59,microphone,true
social_contact,23,38.06,108.24,microphone,true
navigation,13,39.75,106.49,location,true
game,16,38.55,109.94,location,true
social_contact,13,38.04,109.6,microphone,true
social_contact,21,37.09,108.77,microphone,true
message,13,39.65,108.65,contact,false
navigation,12,39.25,107.41,contact,false
social_contact,24,39.79,106.53,location,true
game,21,38.31,109.95,microphone,true
message,24,38.91,108.55,microphone,true
game,14,39.88,108.17,location,true
message,12,36.97,105.32,contact,false
navigation,20,37.55,106.8,microphone,true
navigation,12,38.57,108.63,phone,false
social_contact,20,38.16,106.81,contact,false
navigation,16,38.27,107.48,contact,false
game,23,36.27,105.18,phone,false
message,18,39.9,105.26,phone,false
social_contact,22,38.31,108.34,location,true
social_contact,12,38.19,107.49,contact,false
navigation,15,36.83,105.33,microphone,true
message,19,39.25,107.96,contact,false
game,15,38.95,105.85,phone,false
social_contact,13,39.36,107.48,phone,false
navigation,14,38.14,105.21,location,true
navigation,22,37.57,107.49,microphone,true
social_contact,18,37.9,105.85,location,true
